names,scores,logfoldchanges,pvals,pvals_adj,Cell type,Regulation
P2RX7,-41.782692,-2.8890488,0.0,1e-300,CD14+ Monocytes,downregulated
FCGR1A,-41.973335,-3.0654356,0.0,1e-300,CD14+ Monocytes,downregulated
PPA1,-42.189243,-2.9935591,0.0,1e-300,CD14+ Monocytes,downregulated
TXN,-42.469864,-1.7098935,0.0,1e-300,CD14+ Monocytes,downregulated
INHBA,-42.560005,-3.2333238,0.0,1e-300,CD14+ Monocytes,downregulated
STAT1,-42.595886,-1.8038137,0.0,1e-300,CD14+ Monocytes,downregulated
CSF2RB,-42.750732,-2.0737677,0.0,1e-300,CD14+ Monocytes,downregulated
CXCL10,-42.820507,-5.046166,0.0,1e-300,CD14+ Monocytes,downregulated
PSMB9,-43.033783,-1.8824532,0.0,1e-300,CD14+ Monocytes,downregulated
CCL8,-43.059547,-4.2349696,0.0,1e-300,CD14+ Monocytes,downregulated
HLA-DRB1,-43.19724,-2.1917663,0.0,1e-300,CD14+ Monocytes,downregulated
XAF1,-43.604473,-2.0142648,0.0,1e-300,CD14+ Monocytes,downregulated
PLAAT4,-43.639076,-3.341652,0.0,1e-300,CD14+ Monocytes,downregulated
APOL3,-44.252808,-2.9484057,0.0,1e-300,CD14+ Monocytes,downregulated
DRAM1,-44.557888,-2.0794506,0.0,1e-300,CD14+ Monocytes,downregulated
CD38,-44.569714,-4.250623,0.0,1e-300,CD14+ Monocytes,downregulated
CXCL9,-44.57534,-5.4527187,0.0,1e-300,CD14+ Monocytes,downregulated
HLA-DPA1,-44.8661,-2.6104178,0.0,1e-300,CD14+ Monocytes,downregulated
SAT1,-45.205837,-1.1654962,0.0,1e-300,CD14+ Monocytes,downregulated
GCH1,-45.49259,-2.7163882,0.0,1e-300,CD14+ Monocytes,downregulated
IL1RN,-46.12696,-2.8936696,0.0,1e-300,CD14+ Monocytes,downregulated
EPSTI1,-46.13627,-2.2182114,0.0,1e-300,CD14+ Monocytes,downregulated
TNFAIP2,-46.747437,-1.9503826,0.0,1e-300,CD14+ Monocytes,downregulated
PLEK,-47.246693,-1.8027105,0.0,1e-300,CD14+ Monocytes,downregulated
MT2A,-47.390938,-2.0683086,0.0,1e-300,CD14+ Monocytes,downregulated
CD74,-47.796036,-2.2224865,0.0,1e-300,CD14+ Monocytes,downregulated
RNF213,-47.92365,-1.7895638,0.0,1e-300,CD14+ Monocytes,downregulated
APOBEC3A,-48.74995,-4.4137287,0.0,1e-300,CD14+ Monocytes,downregulated
PSME2,-48.830658,-2.0025532,0.0,1e-300,CD14+ Monocytes,downregulated
STOM,-48.936077,-3.4115338,0.0,1e-300,CD14+ Monocytes,downregulated
HLA-DRA,-48.97691,-2.059707,0.0,1e-300,CD14+ Monocytes,downregulated
MX1,-49.186237,-2.7986639,0.0,1e-300,CD14+ Monocytes,downregulated
LY6E,-49.747635,-2.755956,0.0,1e-300,CD14+ Monocytes,downregulated
TNFSF13B,-49.83525,-3.2546217,0.0,1e-300,CD14+ Monocytes,downregulated
TAP1,-49.873905,-2.1962068,0.0,1e-300,CD14+ Monocytes,downregulated
SERPING1,-49.998405,-4.041915,0.0,1e-300,CD14+ Monocytes,downregulated
IRF1,-50.175835,-1.797022,0.0,1e-300,CD14+ Monocytes,downregulated
IFI44L,-50.75764,-3.7436323,0.0,1e-300,CD14+ Monocytes,downregulated
SLAMF7,-51.373135,-2.6265764,0.0,1e-300,CD14+ Monocytes,downregulated
CD274,-52.48253,-3.3875115,0.0,1e-300,CD14+ Monocytes,downregulated
SNX10,-52.537647,-2.286566,0.0,1e-300,CD14+ Monocytes,downregulated
ISG20,-53.404194,-3.6006792,0.0,1e-300,CD14+ Monocytes,downregulated
ISG15,-53.514343,-3.146926,0.0,1e-300,CD14+ Monocytes,downregulated
TNFSF10,-53.763798,-4.6875834,0.0,1e-300,CD14+ Monocytes,downregulated
LAP3,-54.179413,-2.649293,0.0,1e-300,CD14+ Monocytes,downregulated
IFIT3,-54.89077,-3.7075777,0.0,1e-300,CD14+ Monocytes,downregulated
GBP2,-55.220455,-3.4968727,0.0,1e-300,CD14+ Monocytes,downregulated
PARP14,-55.295975,-2.5729854,0.0,1e-300,CD14+ Monocytes,downregulated
RSAD2,-55.41102,-4.6249332,0.0,1e-300,CD14+ Monocytes,downregulated
VAMP5,-56.603546,-3.5802944,0.0,1e-300,CD14+ Monocytes,downregulated
ACOD1,-57.627964,-4.91983,0.0,1e-300,CD14+ Monocytes,downregulated
IFITM3,-58.837482,-3.4905705,0.0,1e-300,CD14+ Monocytes,downregulated
WARS,-59.18735,-3.0150685,0.0,1e-300,CD14+ Monocytes,downregulated
GBP4,-59.799973,-3.9988532,0.0,1e-300,CD14+ Monocytes,downregulated
ANKRD22,-60.641754,-4.748689,0.0,1e-300,CD14+ Monocytes,downregulated
IDO1,-62.600372,-3.5992897,0.0,1e-300,CD14+ Monocytes,downregulated
CALHM6,-64.936195,-5.6291857,0.0,1e-300,CD14+ Monocytes,downregulated
GBP5,-65.708885,-4.9325104,0.0,1e-300,CD14+ Monocytes,downregulated
GBP1,-67.524734,-4.7800484,0.0,1e-300,CD14+ Monocytes,downregulated
TMSB4X,41.30049,1.9365402,0.0,1e-300,B Cells,upregulated
CD74,37.48096,1.6012229,1.8815726879985903e-307,1e-300,B Cells,upregulated
HLA-DRA,35.78761,2.1511946,1.7214070215011526e-280,4.744484652427427e-277,B Cells,upregulated
MS4A1,34.14626,2.0816712,1.5195888673931604e-255,1.933033930775438e-252,B Cells,upregulated
HLA-DRB1,33.84393,2.0884995,4.4576970429141595e-251,4.91446239991143e-248,B Cells,upregulated
HLA-DQA1,33.835304,2.217359,5.970121359330436e-251,6.170493557452964e-248,B Cells,upregulated
BTG1,32.184906,1.6459028,2.8704364523317507e-227,2.498337242747903e-224,B Cells,upregulated
FTH1,31.351011,1.0425922,9.424947053483753e-216,7.084561337430038e-213,B Cells,upregulated
HLA-DQB1,30.817219,2.0241659,1.5408254337551876e-208,1.061692924917064e-205,B Cells,upregulated
CD37,29.096064,1.8014932,4.0261216290360685e-186,1.9022849536962705e-183,B Cells,upregulated
HLA-DPB1,28.016151,1.8166213,1.0329473488418786e-172,3.9725233273949176e-170,B Cells,upregulated
HLA-DPA1,26.07838,1.1910026,6.41378967995689e-150,1.8607866655692472e-147,B Cells,upregulated
CD79A,25.37825,1.4955562,4.384545799720364e-142,1.169471514354446e-139,B Cells,upregulated
ARHGDIB,24.649437,1.8961174,3.731610263452141e-134,7.811346699583299e-132,B Cells,upregulated
ZFP36L1,24.356085,1.3897876,4.997513615816028e-131,9.722809725264665e-129,B Cells,upregulated
JUND,23.754288,1.0705534,9.921618067443602e-125,1.7642343868958587e-122,B Cells,upregulated
CD83,22.76098,1.0864564,1.117182187604859e-114,1.679531076038323e-112,B Cells,upregulated
LTB,21.944862,2.9939961,9.695915321864286e-107,1.2725504101402357e-104,B Cells,upregulated
HERPUD1,21.646725,1.3423222,6.525497807890544e-104,8.113696033765859e-102,B Cells,upregulated
HLA-DMB,21.449936,2.3671405,4.572756904961765e-102,5.479687024445848e-100,B Cells,upregulated
HLA-DMA,21.404793,1.8755379,1.2055399598039803e-101,1.4342456341926923e-99,B Cells,upregulated
MEF2C,20.218695,1.5074041,6.70336574066246e-91,6.520797603137359e-89,B Cells,upregulated
IGHM,20.05681,1.3885806,1.760192437708074e-89,1.663331562421624e-87,B Cells,upregulated
PAX5,19.68704,1.425208,2.7849671947693012e-86,2.4112566753874314e-84,B Cells,upregulated
REL,18.590105,1.3284295,3.864199292284537e-77,2.7904918644763927e-75,B Cells,upregulated
SPIB,18.432148,1.6367657,7.254477111935343e-76,5.0619108860791044e-74,B Cells,upregulated
CD79B,17.968813,2.4219322,3.419550814827209e-72,2.1833633909188242e-70,B Cells,upregulated
IGHD,17.790993,1.6445799,8.299667133295583e-71,4.954931241274695e-69,B Cells,upregulated
CD82,16.877068,1.6407623,6.63605000540701e-64,3.3975343324896507e-62,B Cells,upregulated
PRDX5,16.85617,1.2336812,9.451889327370174e-64,4.809412117129864e-62,B Cells,upregulated
PNRC1,16.768023,1.6236888,4.181959695965042e-63,2.0956687118840576e-61,B Cells,upregulated
CXCR4,16.29303,1.5073237,1.1061243601962022e-59,4.9171985334851064e-58,B Cells,upregulated
STAG3,16.251883,1.8093972,2.1660792017983487e-59,9.577660898432965e-58,B Cells,upregulated
MARCKSL1,16.042437,1.5639296,6.457072188022627e-58,2.730961707757805e-56,B Cells,upregulated
CTSH,15.827257,1.0645266,2.0183012635929089e-56,8.26154653367226e-55,B Cells,upregulated
MARCKS,15.717827,1.2215086,1.1417377723849214e-55,4.6163612571954634e-54,B Cells,upregulated
GNG8,15.466322,2.9377255,5.855846781571941e-54,2.283918354406962e-52,B Cells,upregulated
FOXP1,15.174811,1.2708825,5.1926791022294375e-52,1.916770855213576e-50,B Cells,upregulated
LINC00926,14.764456,3.2190804,2.4831847110735207e-49,8.36342679572766e-48,B Cells,upregulated
TSC22D3,14.50764,2.0840378,1.0838659753578647e-47,3.521393248426917e-46,B Cells,upregulated
HVCN1,14.503818,1.3348362,1.1459496384968186e-47,3.715797876827821e-46,B Cells,upregulated
ATF7IP,13.817116,1.8235393,2.0096124131078886e-43,5.5853715084983456e-42,B Cells,upregulated
PDE7A,13.181781,1.912233,1.117218881279061e-39,2.7699323297918787e-38,B Cells,upregulated
IGKC,13.169352,1.2349597,1.31724663634103e-39,3.2560997944950095e-38,B Cells,upregulated
ITM2B,12.074871,1.2088414,1.4338888071006913e-33,2.8923504037260603e-32,B Cells,upregulated
TRBC2,12.00692,1.4332412,3.267920635453561e-33,6.518890657237098e-32,B Cells,upregulated
KLF2,11.67272,2.4579136,1.7571361848507066e-31,3.294530735700242e-30,B Cells,upregulated
PHACTR1,11.332332,2.159983,9.075569746157972e-30,1.5848225648597084e-28,B Cells,upregulated
MKNK2,10.897906,1.1096585,1.1794033421572036e-27,1.884424451135621e-26,B Cells,upregulated
GPSM3,10.366795,1.1000891,3.51104818708571e-25,5.018340870340223e-24,B Cells,upregulated
CYB561A3,10.363218,1.8502449,3.6448777214830854e-25,5.2051246010505854e-24,B Cells,upregulated
POLD4,10.213361,1.1017329,1.7277504850765797e-24,2.409090199975666e-23,B Cells,upregulated
EVI2B,10.098688,2.1088915,5.598606088479135e-24,7.595090146446223e-23,B Cells,upregulated
RASGEF1B,10.01871,2.376489,1.2613810447536038e-23,1.6849320143045514e-22,B Cells,upregulated
HLA-DQA2,9.986313,1.6826602,1.7497003887558987e-23,2.318493215453229e-22,B Cells,upregulated
AFF3,9.67159,2.2280593,3.9814272614244506e-22,4.931899821885853e-21,B Cells,upregulated
CD52,9.662912,1.9582579,4.333658954202292e-22,5.3521820855596194e-21,B Cells,upregulated
RALGPS2,9.6394205,1.5021176,5.449487314041075e-22,6.710213828168075e-21,B Cells,upregulated
PKIG,9.28506,1.4116026,1.616165460533231e-20,1.8419385403747786e-19,B Cells,upregulated
FMNL3,9.199735,2.0557535,3.588343583501386e-20,4.0067817582959097e-19,B Cells,upregulated
ARHGAP24,9.03161,1.4618169,1.6916523894976435e-19,1.822466160594302e-18,B Cells,upregulated
ALOX5AP,8.898178,2.6266544,5.677063297907594e-19,5.9721116894082626e-18,B Cells,upregulated
SNX29,8.8945675,2.176963,5.864746017774698e-19,6.1617093326518535e-18,B Cells,upregulated
FOS,8.8318405,1.7232852,1.0296761751895415e-18,1.0716019451925391e-17,B Cells,upregulated
BTG2,8.796988,1.4786468,1.4053759397784771e-18,1.45527250570549e-17,B Cells,upregulated
IZUMO4,8.221364,3.0912683,2.0120078427389338e-16,1.872401445997397e-15,B Cells,upregulated
CIITA,7.540308,1.5697558,4.688634412594301e-14,3.874859934086555e-13,B Cells,upregulated
IGLC2,7.514905,1.3847699,5.695230729185736e-14,4.683343141150896e-13,B Cells,upregulated
PTGIR,7.4940076,1.8641301,6.680185640807767e-14,5.468823264457329e-13,B Cells,upregulated
TMC6,7.4592605,1.1875219,8.700941755948842e-14,7.06716472584116e-13,B Cells,upregulated
TLR10,7.332509,1.5441027,2.258831502196987e-13,1.7864321641239392e-12,B Cells,upregulated
MAP3K8,7.2742176,1.2119778,3.484343348276504e-13,2.7347216872543213e-12,B Cells,upregulated
SMIM14,7.2296705,1.4507079,4.841677605099667e-13,3.755479481966848e-12,B Cells,upregulated
LY86,7.219625,2.513849,5.213115856309424e-13,4.032240267342795e-12,B Cells,upregulated
LYST,7.178058,1.9954768,7.070847768064468e-13,5.436104581147472e-12,B Cells,upregulated
BLK,7.1216073,1.6013376,1.0667561960448608e-12,8.121983063533085e-12,B Cells,upregulated
HIVEP3,7.006637,1.6049037,2.44114634776216e-12,1.8151635410495882e-11,B Cells,upregulated
BCL2,6.9982743,1.0041851,2.5913402019835176e-12,1.922520992382298e-11,B Cells,upregulated
CXXC5,6.9724336,1.1529888,3.1150529018522175e-12,2.2944300020013937e-11,B Cells,upregulated
IGLC3,6.8559203,1.2013863,7.08549290405331e-12,5.0834184882572496e-11,B Cells,upregulated
CNN2,6.773874,1.3116,1.2537920813205361e-11,8.856881524475738e-11,B Cells,upregulated
RGS16,6.672963,1.3717685,2.506890185594478e-11,1.737487133242912e-10,B Cells,upregulated
CAPG,6.640583,1.1074879,3.1244482638777506e-11,2.1483992074738613e-10,B Cells,upregulated
CCDC28B,6.5224743,1.2232345,6.915681940749628e-11,4.6527515156296415e-10,B Cells,upregulated
HOPX,6.5110965,1.5262121,7.460410407069068e-11,5.01311689970342e-10,B Cells,upregulated
SORL1,6.424019,3.059673,1.3272295506010883e-10,8.761834362590897e-10,B Cells,upregulated
BTN2A2,6.380821,1.6938434,1.761405746503591e-10,1.1540557381113267e-09,B Cells,upregulated
DUSP1,6.205298,1.4014572,5.459339118424745e-10,3.4723496538996162e-09,B Cells,upregulated
ADAM28,6.0060544,1.9377898,1.900923690996045e-09,1.1686087389591672e-08,B Cells,upregulated
LINC02397,5.974007,2.9482398,2.3149557102079794e-09,1.4173425612628418e-08,B Cells,upregulated
IQSEC1,5.945449,1.2352458,2.7570060860192648e-09,1.674352172034542e-08,B Cells,upregulated
ENTPD1,5.7645955,1.1641634,8.185386841826455e-09,4.793262825895329e-08,B Cells,upregulated
CRIP1,5.7281656,1.148664,1.0152248429788468e-08,5.9136221304477595e-08,B Cells,upregulated
AC008105.3,5.678727,1.5613152,1.357006960405191e-08,7.840958806506166e-08,B Cells,upregulated
HLA-DOB,5.649958,2.5059621,1.6048675323869158e-08,9.240840662633157e-08,B Cells,upregulated
HSPB1,5.64114,1.0622582,1.6892787607664672e-08,9.703231284055251e-08,B Cells,upregulated
INPP5F,5.566755,1.7461673,2.5952737292019178e-08,1.462782605992233e-07,B Cells,upregulated
LYL1,5.5082,1.498201,3.6252126008526214e-08,2.0185232585959528e-07,B Cells,upregulated
EBF1,5.3685107,1.2370905,7.938956055536172e-08,4.305887710410025e-07,B Cells,upregulated
YPEL5,5.368142,1.3741983,7.955175020411524e-08,4.313269813526078e-07,B Cells,upregulated
LRMP,5.366407,2.5823658,8.032069051290374e-08,4.352107663865954e-07,B Cells,upregulated
SNX22,5.2928452,2.2354126,1.2042775683272128e-07,6.415959454712344e-07,B Cells,upregulated
UCP2,5.2354827,1.3273609,1.645540818736278e-07,8.663581190525893e-07,B Cells,upregulated
STX7,5.1882887,1.1174804,2.1223554976323037e-07,1.1057779730417582e-06,B Cells,upregulated
SAMSN1,5.118146,1.0435069,3.0855410907216776e-07,1.5856306096104533e-06,B Cells,upregulated
PLEKHG1,5.0213904,1.2642072,5.129876925122265e-07,2.5879430967280933e-06,B Cells,upregulated
LBH,4.969112,1.4631921,6.726020664372711e-07,3.3593537821422992e-06,B Cells,upregulated
RGS1,4.8249345,1.4947404,1.4004931674546418e-06,6.827817072581784e-06,B Cells,upregulated
RGS2,4.741766,2.3538084,2.1186337531714694e-06,1.0226458370168298e-05,B Cells,upregulated
CERS4,4.6731133,1.0533522,2.966680924823636e-06,1.4171000131082747e-05,B Cells,upregulated
YPEL3,4.6474123,1.603737,3.3612488344615457e-06,1.6000279785691013e-05,B Cells,upregulated
UTRN,4.6462903,2.0146704,3.3795730494858655e-06,1.607825072478359e-05,B Cells,upregulated
NAGK,4.4601254,1.0137938,8.191177058668615e-06,3.7721385413311854e-05,B Cells,upregulated
ATM,4.450308,1.0526949,8.57473411912151e-06,3.942054201936259e-05,B Cells,upregulated
KDM2B,4.2689986,1.572272,1.9635231653529978e-05,8.654259750917517e-05,B Cells,upregulated
ATP2B1-AS1,4.188442,1.4792109,2.8087557646625813e-05,0.00012210408538439828,B Cells,upregulated
PCMTD1,4.1589546,1.2285672,3.1970725809760405e-05,0.0001379337053785567,B Cells,upregulated
HLA-DRB5,4.153292,1.5271271,3.277259540155527e-05,0.0001412458718153556,B Cells,upregulated
RIPOR2,4.144176,1.0327617,3.4103802020931305e-05,0.0001468301416350276,B Cells,upregulated
NFKBID,4.1015573,1.2313671,4.103790557672804e-05,0.00017505681547183,B Cells,upregulated
ICOSLG,4.0707197,2.5155323,4.686813688838399e-05,0.0001985292980848376,B Cells,upregulated
SMAD7,4.051873,2.2176683,5.080915112606517e-05,0.00021418071174400706,B Cells,upregulated
TAGAP,4.014444,1.3007187,5.9586072290539855e-05,0.00024883203976481253,B Cells,upregulated
HLA-DOA,3.9815552,1.4611973,6.846578446809927e-05,0.00028347988927114614,B Cells,upregulated
ZBTB10,3.914463,1.5025568,9.060564731812649e-05,0.00036923252580085207,B Cells,upregulated
SNN,3.8824158,1.3436289,0.000103423874809833,0.00041847825244193987,B Cells,upregulated
BMP2K,3.8079426,1.3236817,0.00014012775328961968,0.0005600030585187145,B Cells,upregulated
COL19A1,3.73219,3.8662267,0.00018982235900617673,0.0007477590164090388,B Cells,upregulated
CLIP2,3.7318919,1.9231559,0.0001900471344571668,0.0007484661734980156,B Cells,upregulated
FOSB,3.6445508,1.3852526,0.00026785925668564817,0.0010344671947245595,B Cells,upregulated
RASGRP2,3.6184292,2.1340024,0.0002963966664370283,0.00113776965479785,B Cells,upregulated
TRANK1,3.5672903,1.2860007,0.00036069188880317375,0.0013712096011811688,B Cells,upregulated
ALDH2,3.5669222,2.196741,0.0003611988082616358,0.00137219037266774,B Cells,upregulated
LNPEP,3.5425887,1.0246269,0.000396220265713504,0.0014993809002526808,B Cells,upregulated
TP53I11,3.510401,1.3299863,0.00044743118115092643,0.0016835425353112332,B Cells,upregulated
CPNE5,3.457807,1.628844,0.0005445910355425493,0.0020256189731819923,B Cells,upregulated
COBLL1,3.4406967,1.0843318,0.0005802187493005179,0.0021528107375325695,B Cells,upregulated
PIK3IP1,3.4261281,1.8517566,0.0006122516215417493,0.0022645504507796707,B Cells,upregulated
IL16,3.342609,1.037289,0.0008299479164656224,0.0030197686896792073,B Cells,upregulated
SESN3,3.3339133,1.2488801,0.0008563333436107005,0.0031082494519952047,B Cells,upregulated
RBMS1,3.284668,1.3458769,0.0010210265658454982,0.003674584617929707,B Cells,upregulated
STARD10,3.193435,1.3925954,0.0014059104346173191,0.004962548742212723,B Cells,upregulated
IGLC1,3.1403675,1.2731878,0.0016873597227355592,0.005885650228828926,B Cells,upregulated
IGHA1,3.1258516,1.0089234,0.0017729096544914856,0.006160665466763121,B Cells,upregulated
TNFAIP2,3.1105292,1.4877129,0.00186752383827175,0.0064622811704331306,B Cells,upregulated
PLAGL1,3.044068,1.2891216,0.0023340234258969277,0.007948464866980538,B Cells,upregulated
CHI3L2,3.0332336,1.5339803,0.0024194815727657973,0.008231015587086606,B Cells,upregulated
AC044849.1,3.0194366,1.8628525,0.002532453392953988,0.008588839573273195,B Cells,upregulated
ARL4C,2.9719267,1.1747876,0.002959373587848396,0.009922782040196457,B Cells,upregulated
NEDD9,2.970384,1.4788913,0.0029742779402363614,0.009968713882790577,B Cells,upregulated
PHLDA2,-3.0218384,-1.8340738,0.0025124469337672053,0.008522735373068364,B Cells,downregulated
AC147651.4,-3.021996,-1.2099048,0.002511137715392315,0.008520041936693212,B Cells,downregulated
MIR3945HG,-3.0535524,-1.953034,0.0022614915657335794,0.007717351634860957,B Cells,downregulated
L3HYPDH,-3.054587,-1.4993836,0.0022537076102097137,0.007693725117206836,B Cells,downregulated
SETMAR,-3.0581458,-1.1120815,0.0022271126807709997,0.007611027568073987,B Cells,downregulated
TRIM65,-3.0680685,-1.535765,0.0021544728348458324,0.007378032153623013,B Cells,downregulated
FOSL1,-3.0902455,-2.8633513,0.0019999108968964314,0.006878645279113204,B Cells,downregulated
SLFN12L,-3.10108,-2.0613995,0.00192816259562143,0.0066567901552800806,B Cells,downregulated
NCDN,-3.1021318,-1.8333147,0.001921324131548885,0.006637338032885714,B Cells,downregulated
IL2RB,-3.113124,-1.4522791,0.0018511827954340555,0.006412444467551943,B Cells,downregulated
DVL1,-3.119891,-1.288076,0.0018091797466268278,0.006277466527479616,B Cells,downregulated
WDR76,-3.1419103,-1.1315848,0.0016784943029698744,0.005859670738486978,B Cells,downregulated
TNFRSF8,-3.1697326,-3.8936577,0.0015257931512623198,0.005359397056589843,B Cells,downregulated
TVP23A,-3.1774814,-1.9159864,0.0014856022922588705,0.005228219856796114,B Cells,downregulated
PPARGC1B,-3.1776567,-1.110297,0.0014847043861923623,0.005226172080558343,B Cells,downregulated
ALDH1B1,-3.1830037,-1.1281374,0.0014575572909854835,0.00513279917398359,B Cells,downregulated
ULK3,-3.1926985,-1.2230548,0.0014094999953876983,0.004973096100645694,B Cells,downregulated
BRMS1L,-3.204953,-1.0796298,0.0013508455742427654,0.004778672494881173,B Cells,downregulated
SCARB1,-3.2141569,-1.855191,0.0013082816415650345,0.004637739229702246,B Cells,downregulated
CENPN,-3.2241323,-1.3330736,0.0012635504536019967,0.004485902501334525,B Cells,downregulated
PRDM1,-3.2366145,-1.4334751,0.0012095668328030902,0.0043090492705869675,B Cells,downregulated
TAF6L,-3.2558463,-1.0396733,0.001130549047589822,0.004041480674447231,B Cells,downregulated
PCCA-DT,-3.2703624,-1.0876832,0.0010740981914574292,0.0038496666216149777,B Cells,downregulated
STOML1,-3.2713616,-1.7093806,0.001070309653070559,0.0038387035169797903,B Cells,downregulated
NDFIP2,-3.2797065,-1.1049261,0.001039151311067929,0.0037341254304933385,B Cells,downregulated
ZNF232,-3.2857022,-1.3527043,0.0010172849592614314,0.003661915840510729,B Cells,downregulated
SPATA2,-3.2912948,-1.2667713,0.0009972737933299314,0.003593793140182409,B Cells,downregulated
